transcript_id,12-14,12-2,12-7,13-10,13-13,13-9,14-11,14-12,14-8,15-3,15-6
g542.t2,0,0,0,0,0,0,0,0,0,0,0
g543.t1,0,0,0,0,0,0,0,0,0,0,0
g542.t1,62,33,101,102,205,105,110,87,92,76,159
g544.t1,945,590,717,1173,1467,1575,1696,1280,1081,728,1227
g553.t1,30,52,24,43,26,35,35,46,25,25,50
g564.t1,0,0,0,0,0,0,0,0,0,0,0
g566.t2,0,0,0,0,0,0,0,0,0,0,0
g566.t1,6,4,7,8,3,7,19,0,6,0,11
g555.t1,83,51,39,87,74,80,119,40,47,89,157
g567.t1,81,28,160,71,114,100,123,70,130,57,165
g569.t1,2,5,0,0,3,7,3,2,2,9,2
g570.t1,34,35,32,9,30,19,55,24,9,18,54
g568.t1,325,270,380,317,412,353,485,278,275,282,490
g572.t2,0,0,0,0,0,0,0,0,0,0,0
g574.t1,0,0,0,7,0,0,0,0,0,10,15
g572.t1,34,24,50,39,68,52,91,30,22,24,72
g573.t1,19,17,0,11,16,9,30,16,13,16,0
g575.t1,20,30,17,27,32,49,52,23,27,26,55
g576.t1,16,22,21,23,26,32,31,29,29,33,33
g577.t1,43,89,43,37,78,67,93,58,75,36,29
g579.t1,0,14,0,9,14,0,11,0,11,0,8
g579.t2,0,0,0,0,0,0,0,0,0,0,0
g580.t1,0,0,0,0,0,0,0,0,0,0,0
g581.t1,52,85,51,71,61,52,67,29,66,14,43
g582.t1,22,25,16,22,20,10,26,4,7,0,20
g583.t1,84,54,76,90,128,74,94,64,76,83,108
g586.t1,0,0,2,0,0,0,2,0,0,0,0
g587.t2,0,0,0,0,0,0,0,2,0,0,0
g587.t1,0,0,0,0,0,0,3,3,0,0,0
g585.t1,62,76,70,64,114,85,123,96,65,85,82
g595.t1,0,0,0,3,5,0,6,9,14,0,3
g595.t2,8,9,9,13,12,10,7,0,0,0,6
g590.t1,143,87,106,69,281,218,328,120,159,83,158
g590.t2,6,0,6,117,22,4,4,9,11,4,9
g597.t1,0,0,0,0,0,0,0,0,0,0,0
g597.t2,32,21,30,53,32,33,61,23,45,14,26
g596.t1,0,0,0,0,0,0,0,0,0,0,0
g596.t2,313,521,277,298,256,361,457,169,312,196,283
g598.t1,104,51,73,51,168,97,196,65,69,57,179
g599.t1,32,18,7,9,31,24,48,27,10,0,35
g600.t1,9,9,10,7,18,10,13,0,17,16,10
g601.t1,0,7,26,10,24,6,6,0,0,15,27
g603.t1,0,0,0,0,0,0,0,0,0,0,0
g602.t2,0,0,0,0,0,0,0,0,0,0,0
g602.t1,8,0,0,0,0,4,7,11,5,5,0
g604.t1,11,0,8,13,45,38,28,0,28,53,56
g605.t1,0,0,0,0,0,0,0,0,0,0,0
g605.t2,8,0,0,0,15,0,9,0,0,7,0
g609.t2,0,0,0,0,0,0,0,0,0,0,0
g609.t1,0,0,0,3,4,0,2,0,0,0,0
g616.t1,13,11,14,12,12,14,17,0,14,17,17
g617.t1,26,32,20,9,22,27,58,22,34,24,29
g620.t1,0,0,0,11,0,0,0,0,0,0,17
g621.t2,0,0,0,0,0,0,0,0,0,0,0
g622.t1,0,0,0,0,0,0,0,0,0,0,0
g621.t1,30,30,61,27,51,56,32,29,48,40,55
g626.t1,0,0,0,0,0,0,5,0,0,0,0
g623.t1,0,0,6,11,10,16,10,10,9,9,13
g624.t1,12,24,36,21,44,23,22,13,16,15,22
g627.t2,0,0,0,0,0,0,0,0,0,0,0
g628.t1,0,0,0,1,0,0,0,0,0,0,2
g627.t1,24,29,41,34,29,32,51,15,19,45,46
g632.t1,3,5,0,0,4,8,6,0,0,0,0
g633.t1,6,5,10,5,14,10,16,8,15,9,18
g629.t1,5,10,5,10,9,9,5,9,11,8,13
g630.t1,10,4,7,9,10,7,18,17,18,16,6
g618.t1,10,17,19,12,23,10,0,7,9,19,23
g619.t1,1600,1563,1975,1497,1799,1892,2565,1075,2045,1601,2325
g634.t1,31,14,38,26,30,25,55,37,29,17,37
g635.t1,3,0,0,8,4,9,7,2,0,0,5
g636.t1,0,0,0,0,0,0,0,0,0,0,0
g638.t1,28,30,67,15,40,53,41,24,33,46,54
g654.t1,0,0,17,13,0,21,30,16,0,19,36
g655.t1,0,0,0,0,0,0,0,0,0,0,0
g663.t1,0,0,0,0,0,0,0,0,0,0,0
g664.t1,0,0,0,0,0,0,0,0,0,0,6
g659.t1,8,13,20,14,23,24,27,8,19,15,17
g666.t1,9,0,18,10,14,2,9,9,7,11,10
g667.t1,8,0,0,3,2,3,0,2,9,6,3
g670.t1,12,15,34,15,38,13,21,9,11,36,43
g671.t1,0,0,0,0,0,0,0,0,0,0,0
g673.t1,0,0,0,0,0,0,0,0,0,0,0
g676.t1,0,0,0,0,0,0,0,0,0,0,0
g668.t2,0,0,0,0,0,0,0,0,0,0,0
g669.t1,0,0,0,0,0,0,0,0,0,0,0
g668.t1,32,30,36,43,44,42,63,28,40,43,75
g678.t1,3,2,0,0,3,0,3,0,0,2,2
g677.t1,16,8,4,14,11,19,23,5,12,8,20
g683.t1,0,0,0,0,8,0,4,0,0,0,3
g685.t1,6,70,79,5,14,13,12,0,26,32,8
g681.t2,0,0,0,0,1,0,0,0,0,0,0
g681.t1,0,0,0,0,0,0,0,0,0,0,0
g680.t1,9,63,7,33,29,10,13,7,11,9,12
g681.t3,31,178,31,108,83,16,48,30,23,19,21
g688.t1,53,19,96,15,25,40,59,41,29,34,66
g689.t2,0,0,0,0,0,0,0,0,0,0,0
g689.t1,24,6,24,0,7,13,26,14,15,3,12
g642.t1,0,160,124,0,0,79,154,0,88,0,0
g644.t2,0,0,0,0,0,0,0,0,0,0,0
g645.t1,0,0,0,0,0,0,0,0,0,0,0
g646.t1,0,0,0,0,0,0,0,0,0,0,0
g647.t2,0,0,0,0,0,0,1755,0,0,0,0
g649.t1,0,0,23,0,0,0,0,0,0,0,0
g650.t1,0,0,0,0,0,0,0,0,0,0,0
g651.t1,0,0,0,0,0,0,0,0,0,0,0
g652.t2,0,0,0,0,0,0,0,0,0,0,0
g643.t1,133,250,197,138,182,97,193,94,85,99,137
g644.t1,303,484,471,333,410,353,523,211,224,264,371
g645.t2,472,674,691,467,633,491,723,273,399,440,573
g647.t1,892,1330,1331,969,1150,1173,0,807,850,1012,1229
g648.t1,70,69,69,55,126,99,128,85,88,86,97
g650.t2,50,89,91,38,70,84,95,42,60,71,76
g652.t1,30,13,16,18,26,21,31,9,10,18,18
g653.t1,67,26,124,124,207,158,136,150,89,110,197
g691.t1,134,137,150,157,263,207,188,97,111,186,210
g692.t1,5,5,15,8,16,10,16,0,5,12,0
g693.t1,54,80,83,79,117,88,92,36,35,70,139
g697.t1,4,0,6,0,9,0,0,0,4,0,0
g698.t1,0,0,0,0,0,0,0,0,0,0,0
g694.t3,0,0,0,0,0,0,0,0,0,0,0
g694.t2,0,0,0,0,0,0,0,0,0,0,0
g695.t1,0,0,0,0,0,0,0,0,0,0,0
g694.t1,11,22,9,13,24,14,13,5,5,18,20
g695.t2,22,36,39,29,53,20,46,17,10,10,64
g704.t1,0,0,0,0,7,0,0,0,0,0,0
g704.t2,0,0,0,0,0,0,0,0,0,0,0
g705.t1,9,8,0,0,14,9,10,0,0,0,11
g710.t1,0,7,29,9,12,18,8,9,17,4,0
g699.t1,0,0,5,0,0,0,0,0,0,0,0
g699.t2,82,110,94,49,92,111,100,73,65,77,40
g711.t1,0,0,0,0,0,0,8,0,0,0,0
g708.t2,0,0,0,0,0,0,0,0,0,0,0
g706.t1,42,49,55,12,20,53,58,36,31,39,17
g707.t1,13,20,22,12,12,14,32,0,15,24,7
g708.t1,29,53,62,31,22,67,81,39,42,38,34
g712.t1,0,7,9,0,6,5,9,0,0,5,0
g713.t1,0,0,0,0,0,0,0,0,0,0,0
g722.t1,0,0,0,0,0,0,0,0,0,0,0
g714.t2,0,0,0,0,0,0,0,0,0,0,0
g714.t1,6,17,10,11,0,10,8,0,0,8,0
g723.t1,0,0,0,0,0,0,0,0,0,0,0
g724.t1,1,3,0,2,1,6,2,0,0,2,2
g728.t1,0,0,0,0,0,5,0,0,0,0,10
g727.t1,4,8,5,7,6,3,4,3,3,3,7
g731.t1,62,63,65,27,49,62,67,29,43,44,51
g732.t2,0,0,0,0,0,24,1,2,0,0,0
g734.t1,0,0,0,0,0,0,0,2,0,0,0
g735.t1,0,0,0,0,0,0,0,0,0,0,0
g732.t1,19,28,39,17,31,0,39,32,15,23,38
g733.t1,32,52,58,39,64,52,72,32,25,36,62
g735.t2,80,74,84,64,157,100,134,74,53,93,110
g736.t1,134,286,243,216,254,242,258,135,205,190,307
g737.t1,41,22,19,10,52,39,31,25,6,38,37
g738.t1,392,311,449,401,618,455,677,405,386,408,607
g739.t1,61,42,72,67,106,76,106,69,58,51,94
g740.t1,32,28,28,37,30,30,67,16,17,25,34
g741.t1,99,77,95,93,133,120,142,55,115,120,140
g742.t2,0,0,1,0,1,1,0,0,0,0,1
g744.t1,0,0,0,0,0,0,0,0,0,0,0
g742.t1,13,5,8,0,8,12,8,5,0,0,12
g743.t1,8,0,0,0,0,11,12,0,6,7,14
g745.t1,22,13,8,9,17,21,34,15,0,13,14
g746.t1,167,112,171,137,198,135,328,108,104,123,211
g747.t1,182,136,170,119,138,163,275,129,93,153,239
g753.t1,0,0,0,0,0,0,2,0,0,0,0
g755.t1,0,7,5,6,0,7,8,0,0,2,0
g754.t1,0,0,0,0,0,0,0,0,0,0,0
g754.t2,0,0,0,6,9,0,10,0,0,7,5
g749.t1,0,0,0,0,0,0,0,0,0,0,0
g750.t2,0,0,0,0,0,0,0,0,0,0,0
g751.t1,0,0,3,0,0,0,0,0,0,0,0
g748.t1,233,81,87,123,173,215,382,153,140,145,223
g749.t2,77,24,31,33,50,64,140,21,35,40,52
g750.t1,8,0,0,0,0,6,11,10,0,10,10
g751.t2,48,9,10,5,28,31,44,17,7,23,25
g756.t1,52,49,63,57,50,73,98,38,55,44,83
g757.t1,77,102,194,164,244,141,157,128,144,107,238
g763.t2,0,0,0,0,0,0,0,0,0,0,0
g763.t1,7,11,5,5,7,14,12,4,0,13,13
g762.t2,0,0,0,0,0,0,0,0,0,0,0
g762.t1,11,0,11,0,8,17,24,0,0,32,16
g759.t1,0,12,16,8,16,12,16,14,3,15,20
g761.t1,0,12,0,7,6,0,15,0,15,11,16
g758.t1,26,32,18,20,42,29,33,21,20,26,32
g760.t1,87,84,100,78,102,90,154,71,62,63,145
g771.t1,0,0,0,0,0,0,0,0,0,0,0
g770.t2,0,0,0,0,0,0,0,0,0,0,0
g770.t1,13,0,5,18,0,8,9,9,0,4,8
g774.t1,76,77,66,66,88,69,100,56,41,65,101
g764.t2,0,0,0,0,0,0,351,0,0,0,0
g765.t1,0,0,0,0,0,0,0,0,0,0,0
g766.t1,0,0,0,0,0,0,0,0,0,0,0
g767.t1,0,7,37,19,0,24,17,13,24,26,34
g768.t1,0,0,0,0,0,0,0,0,0,0,0
g769.t1,0,10,0,0,0,0,0,0,0,7,0
g769.t2,0,0,0,0,0,0,0,0,0,0,0
g764.t1,352,147,505,301,393,282,0,261,307,442,481
g776.t1,22,28,22,17,18,13,19,15,23,16,15
g777.t1,374,456,445,336,433,326,447,236,305,335,376
g778.t1,2,7,14,12,9,9,17,9,5,12,16
g784.t1,0,0,0,4,7,7,14,0,0,5,5
g784.t2,0,0,0,0,0,0,0,0,0,0,0
g779.t1,0,0,0,0,0,0,0,0,0,0,0
g780.t2,0,0,0,0,0,0,0,0,0,0,0
g781.t1,0,3,0,0,0,0,0,0,0,0,0
g780.t1,71,93,69,79,86,76,86,78,60,107,98
g782.t1,79,117,52,62,107,105,102,69,76,71,140
g783.t1,111,119,119,91,128,167,143,98,128,165,192
g787.t1,0,14,24,6,20,19,18,10,10,9,19
g786.t1,0,0,0,0,0,0,0,0,0,0,0
g785.t2,129,127,135,97,167,127,156,78,129,99,100
g785.t1,24,53,33,31,53,29,45,21,32,16,20
g786.t2,36,60,75,41,67,52,63,33,34,50,86
g788.t1,6,7,6,0,6,0,9,0,10,2,7
g789.t1,22,26,30,24,21,24,35,12,19,23,17
g790.t1,9,0,11,0,0,0,8,0,7,0,5
g791.t1,67,79,92,49,99,78,95,59,63,76,92
g792.t1,39,16,43,18,32,30,76,38,21,41,61
g794.t2,0,0,0,0,0,0,0,0,0,0,0
g793.t1,23,29,38,11,28,21,33,12,18,20,22
g794.t1,25,23,34,27,37,0,45,16,19,25,38
g795.t1,50,64,80,31,82,47,97,74,46,66,77
g800.t1,139,110,118,98,149,156,202,86,134,94,120
g801.t2,59,50,40,24,53,44,74,20,21,34,60
g801.t1,2,5,5,1,5,10,4,4,0,9,3
g802.t2,0,0,0,0,0,0,0,0,0,0,0
g804.t1,0,0,0,0,0,0,0,0,0,0,0
g804.t2,0,0,0,0,0,0,0,0,0,0,0
g805.t1,0,0,0,0,0,0,0,0,0,0,0
g802.t1,62,40,47,38,70,53,98,28,21,30,44
g803.t1,73,37,79,48,77,80,100,41,48,16,95
g806.t1,32,13,36,17,45,18,48,13,24,12,36
g796.t1,0,0,0,0,0,0,0,0,0,0,0
g797.t1,0,0,2,0,0,0,3,2,0,0,2
g797.t2,0,0,0,0,0,0,0,0,0,0,0
g796.t2,929,1654,1312,860,1398,1113,1452,606,1017,1194,1039
g798.t1,49,203,126,87,81,81,135,32,45,74,96
g811.t1,5,0,3,0,3,1,6,0,2,1,0
g809.t1,34,29,32,24,32,33,59,24,32,33,27
g807.t1,0,0,0,0,0,0,0,0,27,0,0
g808.t2,0,0,79,38,33,76,78,29,0,70,0
g807.t2,28,0,0,0,0,0,51,16,1,28,42
g808.t1,92,48,0,44,134,0,126,68,55,0,80
g820.t1,1,0,0,0,0,4,5,0,0,0,0
g819.t1,9,29,18,24,15,9,10,11,11,7,16
g822.t1,21,11,14,14,18,16,22,6,15,16,18
g814.t1,0,0,0,0,0,0,0,0,0,0,3
g815.t1,0,0,0,0,0,0,0,0,0,0,0
g812.t1,55,40,57,73,81,88,115,63,64,59,73
g813.t1,164,89,113,156,160,133,237,103,81,148,145
g815.t2,49,18,37,19,37,33,46,33,15,27,59
g823.t2,0,0,0,0,0,0,0,0,0,0,0
g823.t1,12,11,13,10,0,9,16,10,0,0,35
g816.t1,0,0,8,0,7,7,9,8,0,6,6
g818.t1,0,0,0,0,6,0,0,0,0,0,0
g817.t1,10,13,27,13,18,16,12,20,9,19,13
g818.t2,117,221,170,191,314,159,250,121,95,116,228
g826.t1,29,18,20,9,27,23,12,18,19,10,47
g827.t1,0,0,0,0,0,0,0,0,0,0,0
g827.t2,311,184,290,263,543,331,617,249,227,230,429
g831.t1,15,21,24,17,17,22,31,21,10,17,22
g828.t1,0,0,0,0,0,0,0,0,0,0,0
g830.t1,0,0,0,0,0,0,0,0,0,0,0
g828.t2,65,45,85,81,74,78,102,52,64,62,117
g829.t1,47,42,106,64,100,76,113,63,60,56,80
g830.t2,135,157,194,143,201,152,266,180,141,128,240
g832.t1,0,0,0,0,0,0,0,0,0,0,0
g835.t1,0,5,0,0,0,3,5,0,0,6,3
g832.t2,107,106,143,91,96,99,168,64,70,97,137
g833.t1,2,0,0,3,0,3,0,0,0,6,0
g834.t1,49,41,61,21,36,28,51,33,39,31,48
g836.t1,564,605,721,434,701,714,824,422,472,591,743
g841.t1,0,0,0,0,0,0,0,4,0,0,0
g859.t1,0,0,0,0,0,0,0,0,0,0,0
g859.t2,5,4,7,0,0,0,14,3,0,2,4
g862.t1,2,5,0,0,0,0,3,3,1,0,3
g837.t1,0,0,0,0,0,0,0,0,0,0,3
g838.t1,12,4,6,2,6,9,9,7,9,9,6
g839.t1,385,518,530,351,485,497,542,292,363,391,512
g869.t1,0,7,8,10,20,8,10,12,4,11,8
g869.t2,0,0,0,0,0,0,0,0,0,0,0
g870.t1,37,23,16,15,55,27,37,34,34,31,53
g882.t1,0,0,0,6,6,0,0,0,0,0,3
g883.t1,0,0,0,0,0,0,0,0,0,0,0
g883.t2,33,34,55,23,79,35,57,22,16,18,54
g872.t1,0,0,0,0,0,0,0,2,0,0,0
g873.t1,0,0,0,0,0,0,0,0,0,0,0
g873.t2,0,0,0,0,0,0,0,0,0,0,0
g874.t1,0,0,0,0,0,0,0,0,0,0,0
g874.t2,0,0,4,0,0,0,0,4,4,0,3
g875.t2,0,0,0,0,0,0,0,0,0,0,0
g875.t1,0,0,0,0,0,0,0,0,0,0,0
g876.t1,0,0,0,0,0,0,0,0,0,0,0
g877.t1,0,0,0,0,0,0,0,0,0,0,0
g878.t1,0,0,0,0,0,0,0,0,0,0,0
g879.t1,0,0,0,0,0,0,0,0,0,0,0
g880.t1,13,0,9,5,6,11,16,16,15,6,21
g889.t1,2,0,0,0,0,0,1,0,1,0,4
g893.t1,0,0,7,9,5,0,0,8,0,7,7
g890.t2,0,0,0,0,0,0,0,0,0,0,0
g890.t1,10,11,19,7,17,17,12,13,10,24,22
g891.t1,4,22,14,9,22,18,27,13,18,15,23
g892.t1,0,0,0,0,0,0,0,0,0,0,0
g892.t2,0,0,0,0,0,0,0,0,0,0,0
g897.t1,11,12,16,4,11,4,24,14,10,17,21
g884.t1,0,0,0,0,0,0,0,0,0,0,0
g885.t1,144,102,178,127,224,150,237,130,108,127,243
g885.t2,3,2,1,3,1,1,2,2,1,2,1
g901.t1,14,0,14,10,11,18,15,8,11,6,27
g903.t1,39,35,39,26,40,27,68,49,38,40,61
g904.t1,8,0,3,0,3,3,2,0,4,0,0
g907.t1,132,107,183,94,237,220,292,138,87,148,267
g908.t1,33,23,51,25,51,21,58,21,23,19,51
g909.t1,31,23,34,32,60,38,50,29,7,26,58
g911.t2,0,0,0,0,0,0,0,0,0,0,0
g913.t1,0,0,0,0,0,0,0,0,0,0,0
g913.t2,0,0,0,0,0,0,0,0,0,0,0
g911.t1,123,125,123,94,157,102,168,90,74,113,134
g912.t2,30,11,24,0,29,24,36,20,13,13,27
g912.t1,4,5,0,0,3,4,13,4,0,0,9
g916.t1,3,2,0,0,8,3,7,2,5,0,0
g917.t1,18,13,10,0,10,12,24,7,14,15,25
g918.t1,0,0,0,0,0,0,0,0,0,0,10
g918.t2,0,0,0,0,0,0,0,0,0,0,0
g919.t1,34,45,47,30,86,55,56,28,34,30,67
g915.t3,0,0,0,0,0,0,0,0,0,1,1
g915.t2,0,0,0,0,0,0,0,0,0,0,0
g915.t1,114,193,121,109,243,167,212,105,89,112,265
g921.t1,0,0,0,0,0,0,0,0,0,0,0
g921.t2,0,0,5,9,8,19,15,10,0,0,13
g923.t1,0,12,0,8,0,8,19,14,0,8,6
g922.t1,12,18,5,0,10,18,19,14,6,8,30
g924.t1,0,0,0,0,0,0,0,0,0,0,0
g926.t1,0,4,0,0,7,0,5,0,0,0,0
g927.t2,0,0,0,0,0,0,0,0,0,0,0
g927.t1,0,0,8,8,8,8,15,0,0,10,12
g929.t1,0,0,0,0,0,0,0,0,0,0,0
g929.t2,4,0,3,0,13,9,6,0,10,15,8
g932.t2,0,0,0,0,0,0,0,0,0,0,0
g932.t1,9,10,10,8,14,14,25,8,16,17,11
g930.t2,0,0,0,0,0,0,0,0,0,0,0
g931.t2,0,0,0,0,0,0,0,0,0,0,0
g930.t1,90,93,107,90,160,150,164,87,61,98,151
g931.t1,57,82,114,59,72,75,81,55,46,77,84
g935.t1,0,0,0,0,0,0,0,0,0,0,0
g933.t1,367,189,393,303,362,465,537,316,380,393,470
g934.t1,141,140,136,94,152,212,280,139,146,116,207
g936.t1,0,0,0,0,6,9,11,4,0,6,6
g937.t1,0,0,2,0,2,0,0,0,2,5,1
g937.t2,13,9,10,10,6,11,35,13,5,7,16
g940.t1,7,5,3,6,7,5,5,3,4,7,10
g942.t1,0,4,7,0,6,3,0,0,4,0,0
g943.t2,0,0,0,0,0,0,0,0,0,0,0
g941.t1,5,7,12,8,9,11,16,8,6,9,15
g943.t1,44,46,52,35,56,60,61,48,41,48,60
g945.t1,0,0,0,0,0,0,0,0,0,0,0
g946.t1,0,0,0,0,0,0,0,0,0,0,0
g946.t2,31,27,38,25,28,38,80,28,26,24,38
g950.t1,6,0,0,0,3,0,1,0,0,0,0
g950.t2,3,0,0,0,3,0,17,0,8,9,0
g951.t1,12,7,16,7,13,20,10,12,11,9,15
g947.t1,0,0,0,0,0,0,0,0,0,0,0
g947.t2,0,0,0,0,0,0,0,0,0,0,0
g948.t1,0,0,0,0,0,0,0,0,0,0,0
g949.t2,0,0,0,0,0,0,0,0,0,0,0
g948.t2,65,75,75,42,98,88,92,32,69,48,98
g949.t1,26,39,46,20,44,37,52,23,45,43,62
g952.t1,0,0,0,0,0,0,0,0,0,0,0
g953.t1,0,0,0,12,31,17,19,21,28,11,14
g953.t2,0,0,0,0,0,0,0,0,0,0,0
g954.t1,0,0,0,0,0,0,0,0,0,0,0
g954.t2,11,0,8,8,0,8,14,5,8,7,0
g955.t1,15,30,20,26,36,36,25,21,9,25,39
g956.t1,16,22,23,18,27,15,24,19,18,16,32
g957.t1,20,50,54,38,45,65,49,28,43,44,71
g961.t1,0,0,0,0,0,0,0,0,0,0,2
g962.t1,9,5,5,11,9,6,6,1,5,8,8
g963.t1,0,0,0,0,0,0,0,0,0,0,0
g964.t1,0,0,0,0,0,0,0,0,0,0,27
g960.t2,0,0,0,0,0,0,0,0,0,0,0
g960.t1,0,0,0,0,0,0,0,0,0,0,0
g958.t1,106,48,97,62,107,97,147,60,78,100,129
g959.t1,8,12,8,0,5,10,16,0,8,9,12
g965.t1,111,293,124,286,333,119,196,115,79,100,154
g966.t1,10,20,27,18,31,23,31,14,16,20,33
g967.t1,18,34,58,11,43,38,38,25,18,31,24
g969.t1,0,18,8,3,12,10,15,5,0,13,9
g970.t1,5,7,20,7,16,7,15,4,10,0,0
g968.t1,82,34,75,108,176,102,97,173,56,95,109
g971.t2,0,0,9,0,6,1,6,5,3,0,9
g971.t1,6,0,9,0,10,8,7,3,6,5,8
g972.t1,45,19,34,29,34,19,64,24,39,19,56
g978.t1,0,8,11,0,12,12,8,0,11,7,11
g973.t1,0,0,0,0,0,0,0,0,0,0,0
g975.t1,0,0,0,0,46,47,54,0,0,0,0
g975.t2,0,0,0,0,0,0,0,0,0,0,0
g976.t1,0,0,0,0,0,0,0,0,0,0,0
g973.t2,24,50,56,31,54,34,45,35,26,24,58
g974.t1,49,67,68,34,94,74,97,36,54,55,55
g976.t2,115,73,99,87,143,125,168,114,98,118,153
g977.t1,2283,2463,3002,2271,2528,2750,3977,2136,2967,2315,3528
g990.t1,5,10,4,0,4,8,14,4,4,8,9
g994.t1,0,0,0,0,0,0,0,0,0,0,0
g994.t2,31,75,42,43,49,32,50,20,20,25,40
g980.t1,0,0,0,0,0,0,0,0,0,0,0
g983.t1,0,0,0,0,0,0,0,0,0,0,0
g985.t1,0,0,0,0,0,0,0,0,0,0,0
g986.t1,0,0,0,0,0,0,0,0,0,0,0
g986.t2,0,0,0,0,0,0,0,0,0,0,0
g987.t1,0,0,0,0,0,0,0,0,0,0,0
g979.t1,25,41,37,38,20,39,37,26,16,31,49
g981.t1,25,22,33,25,26,21,35,9,27,20,36
g982.t1,15,10,17,14,16,21,24,16,19,20,31
g983.t2,71,41,64,69,81,86,102,55,48,58,79
g984.t1,4,0,0,0,0,5,5,3,0,3,2
g985.t2,127,61,124,103,228,86,175,92,77,95,166
g997.t1,4,6,7,1,8,5,10,6,8,14,10
g996.t1,131,61,76,173,217,151,151,116,66,87,143
g999.t2,0,0,0,0,0,0,0,0,0,0,0
g999.t1,0,0,8,6,0,0,0,0,0,0,8
g1000.t1,0,0,0,0,0,0,0,0,0,0,0
g1001.t1,0,0,0,0,0,0,0,0,0,0,0
g1001.t2,0,0,0,0,0,0,0,0,0,0,0
g1002.t1,0,0,0,0,0,0,0,0,0,0,0
g1002.t2,0,0,0,0,0,0,0,0,0,0,0
g1003.t1,0,0,0,0,0,0,0,0,0,0,0
g1005.t1,0,0,0,0,0,0,0,0,0,0,0
g1006.t2,0,0,0,0,0,0,0,0,0,0,0
g1007.t2,0,0,0,0,0,0,0,0,0,0,0
g1003.t2,13,33,18,10,22,0,21,14,17,15,32
g1004.t1,59,69,87,53,108,75,123,60,52,89,112
g1006.t1,47,38,34,32,56,78,63,47,39,42,57
g1007.t1,73,68,88,81,111,104,106,68,72,81,87
g1011.t1,185,217,214,161,200,241,306,187,229,235,231
g1012.t1,0,6,6,0,0,10,9,0,0,4,0
g1012.t2,0,0,0,0,0,0,0,0,0,0,0
g1013.t1,0,0,0,0,0,0,0,0,0,0,0
g1014.t1,0,0,0,0,0,0,0,0,0,0,0
g1013.t2,28,35,59,60,84,46,107,45,62,51,75
g1017.t2,0,0,0,0,0,0,0,0,0,0,0
g1017.t1,6,0,8,0,8,5,14,0,7,16,12
g1021.t1,33,8,44,34,54,96,86,72,60,50,92
g1015.t2,0,0,0,0,0,0,4,0,0,0,14
g1016.t1,0,0,0,0,0,0,0,0,0,0,0
g1015.t1,105,118,214,128,160,161,172,107,159,123,163
g1022.t2,0,0,0,0,0,0,0,0,0,0,38
g1022.t1,29,199,129,39,83,31,170,93,82,50,0
g1024.t1,14,11,22,10,15,20,24,12,23,11,18
g1026.t2,0,0,0,0,0,0,0,0,0,0,0
g1026.t1,0,0,0,0,0,7,0,0,0,0,0
g1025.t1,33,15,70,16,54,56,113,173,44,17,108
g1027.t1,51,60,73,39,70,70,95,64,66,41,95
g1031.t1,0,0,3,2,0,0,0,0,0,0,5
g1029.t1,19,15,20,3,13,8,26,20,2,39,15
g1033.t1,7,14,15,8,16,10,13,0,12,17,16
g1032.t1,85,118,112,86,144,137,176,96,87,127,147
g1034.t2,5,13,18,7,17,22,21,9,20,14,30
g1034.t1,7,2,10,8,4,5,21,10,4,14,0
g1037.t1,0,0,0,0,5,0,5,0,0,0,0
g1041.t1,15,0,14,8,10,17,19,13,15,10,13
g1042.t1,9,0,6,3,7,11,7,0,11,8,9
g1059.t1,2,2,5,18,8,6,7,7,17,8,8
g1057.t2,0,0,0,0,0,0,0,0,0,0,0
g1057.t1,6,0,5,12,17,23,16,9,7,36,32
g1052.t1,0,0,0,0,0,0,0,0,0,0,0
g1053.t1,0,0,0,0,0,0,0,0,0,0,0
g1054.t1,0,0,0,0,0,0,0,0,0,0,0
g1055.t2,0,0,0,0,0,0,0,0,0,0,0
g1055.t1,23,37,25,19,38,20,49,19,9,9,45
g1056.t1,13,16,9,7,35,10,19,7,8,8,14
g1061.t1,0,0,0,0,0,0,0,0,0,0,0
g1062.t1,0,0,0,0,0,0,0,0,0,0,0
g1062.t2,0,0,0,0,0,0,0,0,0,0,0
g1063.t1,0,0,0,0,0,0,0,0,0,0,0
g1070.t1,0,2,0,0,5,6,2,0,6,0,0
g1070.t2,0,0,0,0,0,0,0,0,0,0,0
g1064.t1,0,0,0,2,0,0,0,0,0,0,3
g1065.t2,0,0,0,0,0,0,0,0,0,0,0
g1065.t1,30,20,33,20,44,33,48,23,32,31,29
g1067.t1,0,0,0,4,0,0,0,0,0,2,0
g1068.t1,0,4,0,0,0,0,0,0,0,0,0
g1069.t1,18,21,10,9,11,29,18,13,10,12,19
g1071.t1,8,17,10,12,21,11,9,17,9,22,18
g1072.t1,19,14,21,4,17,15,38,25,26,24,24
g1044.t1,0,0,0,0,0,0,2,0,0,0,0
g1046.t1,0,0,0,0,0,0,0,0,0,0,0
g1047.t1,0,0,0,0,0,0,0,0,0,0,0
g1048.t1,0,0,0,0,0,0,0,0,0,0,0
g1049.t2,0,0,0,0,0,0,0,0,0,0,0
g1049.t1,0,0,0,0,0,0,0,0,0,0,0
g1050.t1,0,0,0,0,0,0,0,0,0,0,0
g1050.t2,0,0,0,0,57,0,0,0,0,0,0
g1050.t3,0,0,0,0,0,0,0,0,0,0,0
