gene_id,pd_12.14,pd_12.2,pd_12.7,pd_13.10,pd_13.13,pd_13.9,pd_14.11,pd_14.12,pd_14.8,pd_15.3,pd_15.6
SymbC1.scaffold19.262,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.264,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.272,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.273,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.278,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.283,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.286,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.288,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.290,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.291,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.292,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.293,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.294,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.297,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.298,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.300,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.304,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.309,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.314,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.315,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.317,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.318,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.319,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.321,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.324,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.326,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.327,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.329,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.340,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.341,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.342,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.347,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.350,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.351,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.354,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.358,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.360,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.364,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.365,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.374,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.378,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.379,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.381,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.384,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.389,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.390,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.392,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.395,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.409,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.415,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.419,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.420,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.426,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.432,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.438,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.442,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.448,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.449,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.450,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.451,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.454,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.456,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.462,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.464,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.465,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.467,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.468,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.469,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.479,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.483,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.485,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.487,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.490,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.493,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.495,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.496,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.498,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19.499,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold190.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold190.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold190.5,0,0,0,0,0,0,2,0,0,0,0
SymbC1.scaffold1900.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19004.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19004.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1902.2,0,0,0,0,0,0,7,0,0,0,0
SymbC1.scaffold1902.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19037.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1904.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19047.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19051.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19051.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19058.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19066.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1907.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19071.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1908.11,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19084.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19087.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19087.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold191.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold191.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold191.9,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1910.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19120.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19136.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19137.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19137.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19138.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1914.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1914.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1914.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19141.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19154.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19155.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19156.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.8,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.11,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.12,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.16,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.17,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.18,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.19,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.23,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.24,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.28,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.30,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1917.33,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19178.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1918.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19188.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1919.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1919.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1919.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1919.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19191.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19195.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19197.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold192.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19202.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1921.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19211.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1922.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1923.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19235.1,0,0,0,0,0,0,0,0,0,0,1
SymbC1.scaffold1924.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1924.9,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19241.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19243.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1925.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1925.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1925.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19255.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19257.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19259.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19265.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19273.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19278.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19281.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1929.5,0,0,0,0,0,0,2,0,0,0,0
SymbC1.scaffold19290.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19294.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19294.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1931.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19319.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1932.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19321.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19329.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19332.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19347.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19349.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19349.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19359.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1937.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1937.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19373.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19379.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1938.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19402.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19406.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19406.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19421.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1943.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19432.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1944.1,0,0,0,0,2,0,13,2,3,0,0
SymbC1.scaffold19445.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19446.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19451.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19458.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1946.2,0,0,0,0,0,0,0,0,0,0,3
SymbC1.scaffold1946.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1947.9,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19473.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19474.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1948.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1948.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19491.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19492.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold195.9,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold195.10,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1950.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19502.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19505.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1951.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1951.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19514.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19527.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19527.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19534.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1955.3,0,0,0,0,0,0,11,0,0,0,2
SymbC1.scaffold1955.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19554.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19556.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.9,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.11,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.12,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.13,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.15,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.16,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.18,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.20,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1957.22,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19570.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19570.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19575.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19576.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19579.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1958.7,0,0,2,0,0,0,0,3,2,2,0
SymbC1.scaffold19580.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold196.5,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19604.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19606.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1962.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19629.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1963.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19632.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1965.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1965.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19662.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19665.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1967.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1967.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19678.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19678.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19690.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19692.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19697.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold197.6,0,0,0,0,0,0,5,0,0,0,3
SymbC1.scaffold197.10,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1971.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19731.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1974.6,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1975.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19752.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1976.1,0,0,0,0,0,0,10,0,0,0,0
SymbC1.scaffold19780.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1979.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19794.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold198.3,0,0,0,0,0,0,0,0,2,0,3
SymbC1.scaffold198.11,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold198.12,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19805.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19814.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19817.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19817.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19825.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19834.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19843.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19844.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19844.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19845.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1985.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1986.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1986.6,0,0,0,0,0,0,0,3,0,0,0
SymbC1.scaffold19882.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1989.10,0,0,0,0,0,0,4,0,0,2,2
SymbC1.scaffold199.15,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold199.10,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1990.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1990.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19902.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19902.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19910.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19915.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19919.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19927.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1993.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1993.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19931.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19933.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19933.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19938.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19939.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1994.7,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19949.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.8,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.10,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.12,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.17,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.21,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.24,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.26,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.28,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.32,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.40,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.42,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1995.43,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19950.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1996.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19961.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19971.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19977.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19977.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19978.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1998.2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19985.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19986.3,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19987.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold19998.1,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.4,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.9,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.15,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.29,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.31,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.34,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.36,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.38,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.51,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.53,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.55,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.58,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.62,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.67,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.70,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.75,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.78,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.82,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.83,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.87,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.88,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.89,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.90,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.98,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.100,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.105,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.110,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.111,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.117,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.118,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.119,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.120,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.122,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.123,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.127,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.128,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.129,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.134,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.140,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.145,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.146,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.157,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.163,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.164,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.167,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.168,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.169,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.173,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.179,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2.180,0,0,0,0,0,0,0,0,0,0,0
